,"Tribe",,,,"Species","Tooth type","Max/mand","Index","Amplitudes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Extant","Alcelaphini",,,,4,"LM2","mand",4680,331.314392,152.661606,35.39008,9.78987,36.325352,74.676422,2.21097,24.994221,8.69878,17.466709,2.52492,4.76446,2.78439,14.20112,5.25818,4.04618,2.98507,2.88259,0.58179,8.32375,2.00872,4.25892,0.65887,2.18643,0.3412,4.55002,1.14054,1.72621,0.96901,1.16805,1.56902,3.22791,1.01619,1.26725,0.40702,0.98198,0.14447,1.51315,0.64405,1.15208,0.65745,1.63359,0.29127,1.55228,0.35509,0.54794,0.41248,0.80174,0.08963,0.55596,0.22844,0.81778,0.14151,0.45043,0.32488,0.46356,0.22125,0.03157,0.30101,0.42255
"Extant","Alcelaphini",,,,4,"LM2","mand",4688,338.982605,172.319305,25.7754,10.03977,37.016651,83.488121,0.68901,18.719009,7.41918,21.953409,2.72735,4.14178,4.28673,12.03642,4.1494,2.63156,2.31859,3.28182,0.29436,7.07982,1.75324,4.67317,1.23289,1.38058,1.29096,3.22814,1.79904,1.07483,0.93657,0.57684,1.24656,3.35013,0.25109,1.06765,0.79961,0.87511,0.01769,1.63053,0.23783,1.04432,0.44965,1.06947,0.34967,1.17882,0.12195,0.76425,0.07041,0.94662,0.25227,0.85071,0.4468,1.02028,0.2289,0.65314,0.15695,0.78081,0.43459,0.23972,0.21312,0.36861
"Extant","Antilopini",,,,5,"LM2","mand",3190,189.085907,80.534432,53.72205,35.55294,22.507669,46.347,6.25061,17.27059,3.46463,2.3134,3.05019,9.15235,4.08618,4.78566,2.51122,2.05997,1.99814,4.83333,2.20741,0.18988,1.17415,1.43256,0.44862,3.37246,0.88815,1.67185,0.63499,1.39476,0.22997,1.38185,0.62195,0.60073,0.55063,0.81578,0.21836,0.89534,0.63617,0.60168,0.44951,0.50996,0.2734,0.48263,0.24312,0.3061,0.26624,0.31901,0.22196,0.234,0.2358,0.15532,0.27647,0.42457,0.12897,0.28665,0.33518,0.29752,0.33826,0.31885,0.13911,0.13287
"Extant","Antilopini",,,,5,"LM2","mand",3195,209.585007,78.058243,53.359459,41.455238,28.363041,48.15815,4.43182,18.972071,5.37488,3.85989,0.79402,12.14707,3.58859,3.35573,1.25819,1.57123,1.95309,3.63004,1.57048,2.16024,0.26205,0.52978,0.97345,3.26607,1.18798,0.38873,0.22242,0.42418,0.71397,1.27931,0.90747,0.54067,0.22804,0.16652,0.25789,1.28865,0.6768,0.34914,0.25373,0.21994,0.19343,0.46953,0.3261,0.22506,0.24526,0.13973,0.47196,0.59875,0.16805,0.19948,0.23589,0.12113,0.1519,0.55274,0.23146,0.2576,0.22233,0.13186,0.12203,0.22219
"Extant","Antilopini",,,,5,"LM2","mand",3199,208.218597,78.72068,53.221802,38.799469,26.215349,47.642651,5.6323,17.615259,4.59361,1.53843,0.97356,9.84461,4.26701,5.12225,1.20651,1.37817,2.39881,4.43577,1.10171,1.66734,0.66105,0.81152,1.29925,3.03286,0.84908,0.35898,0.325,0.83412,0.77609,1.60015,0.82298,0.34521,0.4674,0.42032,0.37562,0.80444,0.45172,0.1493,0.31205,0.08581,0.21924,0.81155,0.20881,0.19448,0.19531,0.27037,0.3224,0.49384,0.20368,0.04939,0.31801,0.27251,0.25614,0.42098,0.08855,0.06727,0.27405,0.12587,0.20455,0.32657
"Extant","Antilopini",,,,5,"LM2","mand",3203,213.746597,85.81266,44.33176,33.647381,23.62454,44.387699,4.63639,15.77236,5.33321,4.2621,1.19613,9.09493,2.53248,6.14502,4.08732,1.68646,0.91287,4.03868,2.64584,1.74737,0.71319,1.8154,1.25919,3.03718,0.88188,0.24006,0.7582,0.93651,0.69278,1.5647,0.40503,0.83377,0.91683,0.65415,0.25346,1.25405,0.50965,0.17444,0.42887,0.79622,0.14488,0.66251,0.2352,0.07672,0.31497,0.38597,0.20112,0.4783,0.17487,0.15379,0.30422,0.31114,0.08756,0.2512,0.20558,0.18192,0.25245,0.16106,0.10138,0.32283
"Extant","Antilopini",,,,5,"LM2","mand",3207,189.879807,80.382011,40.08477,30.275141,21.093451,45.608021,3.44213,13.74047,2.31595,2.30804,0.86224,9.41489,3.56295,3.46292,0.53742,1.54382,1.59144,3.8624,1.37832,0.75526,1.04168,1.79823,0.75502,2.52816,1.73552,1.6156,0.3361,1.13972,0.91672,0.86776,1.25221,1.00773,0.31877,0.47218,0.45463,0.72575,0.7772,0.66497,0.13064,0.44957,0.09781,0.5319,0.45744,0.46617,0.13406,0.31018,0.21575,0.48653,0.26053,0.31729,0.18054,0.14085,0.09342,0.33799,0.08993,0.07469,0.18281,0.03099,0.20496,0.32615
"Extant","Antilopini",,,,5,"LM2","mand",3209,201.5065,89.112373,49.538448,37.857159,24.92338,50.21479,4.33316,13.00803,2.54025,3.53882,0.05552,11.72931,2.02014,2.93958,0.97643,1.86225,0.92314,4.92442,0.77549,2.74193,0.66297,2.3898,0.5216,1.50281,0.65004,1.65992,0.59475,1.9909,0.26391,1.08621,0.60675,0.73361,0.16513,1.27302,0.09947,0.8342,0.30756,0.35,0.13321,0.41209,0.19116,0.58225,0.0511,0.20367,0.29188,0.45417,0.148,0.40143,0.11353,0.08794,0.24206,0.51551,0.07308,0.1519,0.09221,0.31251,0.20011,0.18009,0.12834,0.18288
"Extant","Antilopini",,,,5,"LM2","mand",3213,197.484299,88.991333,46.61182,44.11985,23.135981,46.937779,4.36546,11.35572,3.74233,3.13931,3.2534,5.09393,3.13683,3.89222,2.44106,1.77595,1.30564,4.97371,1.97122,1.06598,1.53773,0.65407,0.88644,2.56714,1.86939,1.50439,0.66477,1.1206,0.44488,0.55177,0.9807,1.00356,0.51352,0.44207,0.57947,1.28882,0.53058,0.54385,0.14096,0.9099,0.45975,0.19052,0.52694,0.41856,0.07788,0.37801,0.29503,0.33015,0.19221,0.42577,0.03206,0.30069,0.2855,0.33771,0.15333,0.21053,0.07389,0.19821,0.23018,0.26138
"Extant","Antilopini",,,,5,"LM2","mand",3217,184.746796,79.864471,54.434399,38.115021,21.66153,48.355469,5.44244,15.99831,3.60578,2.91729,2.54638,9.36432,4.18173,3.94734,2.13655,2.27728,1.86292,4.84592,2.03934,0.69799,0.62302,1.74518,0.70472,3.16854,0.93599,1.90285,0.47247,1.2127,0.31445,0.90915,0.9427,0.67275,0.55243,0.92564,0.33296,0.74168,0.8816,0.57664,0.29422,0.21719,0.34209,0.55867,0.53214,0.35193,0.22171,0.38156,0.4071,0.14674,0.58444,0.23035,0.10566,0.42131,0.17065,0.20922,0.33636,0.30392,0.0156,0.22236,0.21296,0.15995
"Extant","Antilopini",,,,5,"LM2","mand",3221,198.739899,87.59948,38.032471,26.92981,21.715349,42.692768,4.61198,13.28418,4.94495,3.1504,0.82481,6.41045,3.6361,4.60433,1.20107,1.16997,0.83017,4.57439,1.17048,1.42201,0.96304,1.14205,0.14603,2.99241,1.10841,0.7132,0.79599,0.23942,0.38869,1.6322,0.7527,0.23828,0.2062,0.37678,0.22321,0.91492,0.47611,0.19216,0.41522,0.33817,0.27377,0.89299,0.29222,0.25529,0.31163,0.17316,0.20137,0.38869,0.26274,0.0628,0.06076,0.27255,0.22093,0.19897,0.13984,0.09634,0.01715,0.09479,0.14866,0.1784
"Extant","Antilopini",,,,5,"LM2","mand",3226,220.668304,105.480698,54.977772,50.292332,22.7561,54.496479,3.94537,11.75063,4.0714,5.46904,4.65006,4.66192,4.31925,4.53947,1.83673,1.94177,1.06764,4.37888,1.69784,0.8075,2.3064,1.23216,0.35479,2.25598,0.78707,1.55628,0.88661,0.5388,0.68564,1.33882,0.33944,1.22548,0.6615,0.43491,0.31022,0.60904,0.48566,0.58904,0.63965,0.38471,0.16563,0.58622,0.15939,0.69388,0.3024,0.2105,0.22801,0.18252,0.0927,0.53797,0.21363,0.29133,0.28195,0.44805,0.129,0.2095,0.13026,0.10457,0.12626,0.30632
"Extant","Antilopini",,,,5,"LM2","mand",3230,204.389008,92.359322,50.942799,47.937592,21.35944,50.065929,6.58862,11.85597,5.12877,2.50089,3.97964,5.65929,4.04514,3.85537,2.84814,2.42145,1.29226,4.22595,2.18951,1.10624,2.20446,1.09719,0.50896,2.31039,1.83281,1.63258,0.88997,1.00251,0.59848,0.97133,0.67473,0.9095,0.54859,0.27873,0.20117,0.68801,0.32974,0.79241,0.34467,0.35027,0.32618,0.12575,0.31446,0.75834,0.38441,0.30228,0.25788,0.24692,0.1392,0.50598,0.29258,0.02166,0.25249,0.1451,0.07872,0.43656,0.20039,0.16595,0.23006,0.26791
"Extant","Antilopini",,,,5,"LM2","mand",4253,212.112106,81.170761,43.33569,24.34807,25.698601,40.877091,7.48609,19.964109,4.78042,2.73849,4.54178,7.0554,2.25031,6.92791,3.38409,3.1351,1.30031,3.01974,1.53133,4.25808,0.96393,1.5086,0.47816,2.85068,0.65691,1.39821,0.7207,1.5126,0.88744,2.16561,0.04434,0.71629,0.40891,0.44105,0.33289,0.50854,0.09651,1.0502,0.45218,0.61365,0.11334,0.64098,0.26591,0.8604,0.31232,0.28115,0.19246,0.4338,0.53084,0.3749,0.06004,0.53497,0.24884,0.09455,0.2501,0.22087,0.14943,0.2578,0.10652,0.07877
"Extant","Antilopini",,,,5,"LM2","mand",4257,209.784699,99.733254,40.548031,38.43457,19.59495,52.967461,6.72957,7.87447,5.60171,3.75154,4.69372,5.71101,1.54836,4.51581,3.18675,1.06998,1.18279,4.93057,2.13868,0.41488,0.60547,1.40807,0.25322,3.06509,1.15235,1.77181,0.47013,1.64089,0.53986,1.02074,0.55655,0.49807,0.43564,0.9621,0.31764,0.64155,0.5751,0.6372,0.38238,1.39184,0.10535,0.49905,0.03473,0.26265,0.31721,0.48002,0.28233,0.3309,0.15989,0.30093,0.418,0.58988,0.18521,0.28676,0.08797,0.39938,0.21519,0.06395,0.07316,0.18925
"Extant","Antilopini",,,,5,"LM2","mand",4261,193.187195,84.81778,42.505322,32.060391,19.197889,43.686951,7.1795,15.10971,5.32521,1.78138,2.929,6.59239,4.36915,5.97874,3.40875,1.88913,1.10295,4.15579,2.88909,1.1995,0.86961,0.48328,0.85821,2.80896,1.58981,1.12673,0.70396,0.5259,0.64392,1.62014,0.37843,1.25748,0.83778,0.44116,0.16331,0.9928,0.09203,0.57404,0.3844,0.25906,0.26134,0.43667,0.2122,0.53014,0.13581,0.19461,0.37588,0.59848,0.15586,0.29525,0.19569,0.23551,0.28928,0.22926,0.0281,0.39451,0.25249,0.14354,0.11894,0.35503
"Extant","Antilopini",,,,5,"LM2","mand",4265,211.112305,94.69828,47.238548,40.102501,24.39008,49.145538,5.39048,10.96713,4.71392,2.83868,1.50342,7.21138,1.83203,6.01572,2.01022,1.87938,0.58119,5.2415,1.82587,0.15662,1.03461,0.89212,0.06503,2.65709,1.36553,0.44027,0.14322,0.4924,0.1143,2.11712,0.64289,0.85538,0.30935,0.29328,0.21056,0.81367,0.12621,0.53388,0.35407,0.92709,0.12786,0.53816,0.0858,0.61182,0.29469,0.30577,0.20826,0.47862,0.01874,0.57499,0.25924,0.55025,0.05188,0.06478,0.06403,0.25957,0.22858,0.11209,0.11749,0.07813
"Extant","Antilopini",,,,5,"LM2","mand",4269,207.406097,79.453331,45.306431,29.66013,22.774,44.63654,5.74943,17.731649,5.06686,0.83864,2.19757,6.09186,4.1326,5.1923,1.62722,2.03506,1.11395,4.08121,1.47694,3.34198,0.59923,1.62966,0.06631,2.81225,1.36357,0.89142,0.98546,0.78551,0.39769,1.24109,0.58253,0.38193,0.64328,0.53564,0.15915,0.45579,0.21343,0.86865,0.37073,0.80342,0.19028,0.80906,0.46634,0.58224,0.27937,0.27327,0.10742,0.32702,0.19429,0.45163,0.15034,0.22182,0.20413,0.19715,0.09181,0.48103,0.0677,0.18571,0.09564,0.14185
"Extant","Antilopini",,,,5,"LM2","mand",4273,194.022705,97.012192,42.876839,40.191078,20.904011,51.126431,4.99991,7.78894,4.21774,6.53568,5.92191,4.47247,2.00833,3.98834,2.78227,1.95364,1.58146,3.01475,1.1092,1.55176,0.90447,1.85589,0.67764,1.72921,0.43692,1.12164,0.37438,1.60037,0.62781,0.62449,0.33939,0.62793,0.29335,0.75256,0.44289,0.74162,0.17481,0.35567,0.20042,0.34103,0.28997,0.73505,0.33699,0.23642,0.01689,0.18793,0.11614,0.43624,0.32045,0.30628,0.09195,0.19941,0.10986,0.36504,0.15019,0.08915,0.09276,0.3111,0.07123,0.26469
"Extant","Antilopini",,,,5,"LM2","mand",4276,210.083496,80.848671,36.763592,19.543791,22.508061,40.539791,4.26939,18.51823,3.56182,2.13506,3.42534,5.13782,2.31784,6.43927,1.52721,3.13662,1.47702,1.96823,0.83817,4.88277,0.54821,1.68066,0.65626,2.13295,0.38649,1.52161,1.02411,0.1949,0.41197,0.9809,0.42843,1.14665,0.46827,0.83202,0.54793,0.54373,0.17331,1.25239,0.12242,0.22863,0.36638,0.20978,0.23415,0.47283,0.13283,0.2086,0.27377,0.25107,0.20241,0.58545,0.07832,0.30387,0.16816,0.21567,0.17284,0.34601,0.06944,0.19673,0.3187,0.05551
"Extant","Antilopini",,,,5,"LM2","mand",4280,220.899597,85.69754,41.205051,16.2974,23.5614,44.51181,4.32494,21.94109,5.0386,2.0718,4.42043,10.26469,1.59041,6.20502,2.88271,2.56274,0.94347,4.01519,1.2347,3.15714,1.40574,1.50361,0.48533,2.84218,0.52122,0.9318,2.07636,0.37238,0.28685,1.90989,0.65464,0.72524,1.29265,0.45486,0.39373,1.00779,0.29451,0.45577,0.5734,0.23965,0.04446,0.25847,0.48071,0.36683,0.27449,0.24385,0.12749,0.4168,0.34838,0.32146,0.24379,0.24129,0.25885,0.25988,0.19558,0.29544,0.16871,0.24672,0.24616,0.16147
"Extant","Antilopini",,,,5,"LM2","mand",4283,206.219101,93.379799,50.880131,42.684368,23.85236,52.104858,7.11739,11.29485,4.48119,4.88439,3.52768,7.24668,4.07787,6.71281,2.20721,0.35097,1.64934,5.07837,1.59886,0.65978,1.17199,0.98272,0.81717,2.78987,1.24465,1.35876,0.27687,0.87639,0.24166,1.16733,0.53647,1.05316,0.25601,1.02436,0.22989,0.2793,0.56123,0.90646,0.27297,0.62042,0.15842,0.22662,0.45338,0.73294,0.28197,0.40617,0.1631,0.45197,0.23472,0.38967,0.16895,0.31252,0.10555,0.37363,0.10678,0.20852,0.19185,0.23584,0.04492,0.22149
"Extant","Antilopini",,,,5,"LM2","mand",4287,193.217102,106.371399,47.930359,49.56934,22.524611,48.516258,7.12512,11.48768,5.26245,5.81022,8.86664,3.50791,2.52198,3.24578,2.7438,2.39088,2.31167,2.68838,0.89257,3.04533,1.22099,1.21149,1.37485,1.59482,0.53776,1.30324,0.91645,0.82433,0.92008,0.59427,0.40272,0.95385,0.34398,0.7479,0.64217,1.08592,0.26171,0.37481,0.17859,0.24772,0.41878,0.76263,0.25259,0.18305,0.01785,0.1602,0.1134,0.85135,0.27559,0.14949,0.10249,0.39451,0.12611,0.35678,0.19679,0.15844,0.09547,0.39359,0.09803,0.20893
"Extant","Antilopini",,,,5,"LM2","mand",4290,204.748901,83.315201,53.07423,45.678921,25.18079,48.479462,3.43799,10.39282,2.80187,4.67516,1.93179,9.81661,0.84374,5.16036,1.34383,1.05781,2.1633,5.4232,2.11778,0.34833,0.73895,0.60035,1.33885,3.24717,1.14452,1.27735,0.87067,1.26474,0.23615,0.88382,0.81395,1.19315,0.47535,1.17565,0.49204,1.10305,0.40835,0.78924,0.32536,0.73635,0.25233,0.10544,0.12937,0.39869,0.29565,0.5381,0.05321,0.41365,0.28075,0.15817,0.26871,0.45803,0.05961,0.37388,0.12021,0.05204,0.19889,0.13111,0.09833,0.22247
"Extant","Antilopini",,,,5,"LM2","mand",4295,207.888702,90.481842,50.105598,42.31451,23.005871,52.452629,4.98375,10.86764,4.13023,4.64925,3.79027,6.29406,3.26196,5.73986,2.38905,0.64174,2.13473,4.94515,1.44647,0.58224,1.91597,0.57223,1.18812,2.61359,1.8733,0.87669,0.73446,1.03585,0.46688,1.72437,1.14066,1.03072,0.1492,0.81965,0.19951,0.56486,0.40641,0.60058,0.25071,0.59098,0.09048,0.42721,0.22396,0.50562,0.22807,0.563,0.02252,0.4,0.22058,0.23678,0.35309,0.50466,0.12035,0.21397,0.03304,0.16066,0.31879,0.18814,0.1163,0.19969
"Extant","Antilopini",,,,5,"LM2","mand",4300,214.756104,101.882698,48.805752,43.934738,23.108891,51.822262,4.44851,9.1967,4.95332,4.91794,4.19647,6.40074,1.38725,5.3903,3.25102,0.38795,1.82735,4.70771,2.11534,0.3539,1.50317,1.43325,0.57639,2.58457,1.18574,0.24672,0.49643,0.96742,0.30756,1.61669,0.54704,0.63815,0.43474,0.82821,0.30798,0.76024,0.18597,0.31134,0.41712,0.79505,0.24048,0.59605,0.22097,0.13109,0.26219,0.76785,0.11165,0.36843,0.35515,0.10922,0.12393,0.597,0.09604,0.21345,0.11411,0.12044,0.0914,0.34752,0.19256,0.05226
"Extant","Antilopini",,,,5,"LM2","mand",4304,201.715897,88.017349,36.835091,26.363899,24.775009,42.75502,2.63807,12.26471,4.29004,1.64764,0.64027,10.30277,1.1266,4.50944,1.77406,2.39694,0.8509,4.04721,1.81362,2.03598,0.79839,0.55217,0.33322,2.11132,1.07134,0.86041,0.09844,1.25172,0.70357,1.31147,0.58096,0.99012,0.25673,0.23074,0.38149,1.03435,0.22473,0.12875,0.16432,0.32837,0.21093,0.69437,0.3858,0.60235,0.09842,0.42251,0.13713,0.2904,0.18184,0.35798,0.27126,0.04382,0.04793,0.34273,0.20167,0.28165,0.15338,0.15019,0.09969,0.2495
"Extant","Antilopini",,,,5,"LM2","mand",4308,210.046906,99.741112,52.315311,45.64431,26.58633,47.544689,2.98502,10.71673,4.64671,6.06358,0.90106,5.80777,2.70007,6.18242,1.66026,1.1401,0.63691,4.41737,2.42032,0.69855,1.1796,0.88246,0.92596,2.20954,1.78798,1.31103,0.70069,0.16842,0.13203,1.39691,1.28526,0.76394,0.24234,0.47495,0.40446,0.75992,0.30505,0.35179,0.24594,0.32124,0.24388,0.73169,0.21111,0.19721,0.24796,0.35514,0.10152,0.50214,0.30677,0.09263,0.1613,0.14453,0.07106,0.43879,0.28188,0.11306,0.1828,0.24975,0.17203,0.26554
"Extant","Antilopini",,,,5,"LM2","mand",4313,202.882996,107.571297,43.50325,44.405182,21.66358,50.513802,3.6026,9.86266,3.37348,9.488051,5.82223,3.22705,2.61275,4.96134,2.12879,1.5432,2.06125,1.60909,1.30044,2.38736,0.82372,0.954,0.60776,1.78442,0.27913,2.02411,0.51211,0.08512,0.18156,0.85207,0.51583,0.65868,0.35971,0.3862,0.22235,0.94494,0.29434,0.5274,0.09493,0.35167,0.16889,0.69549,0.07794,0.45436,0.13764,0.27106,0.15223,0.33855,0.17758,0.37108,0.11059,0.28465,0.04971,0.23216,0.05436,0.29226,0.12376,0.07389,0.10006,0.33978
"Extant","Antilopini",,,,5,"LM2","mand",4316,193.627396,98.564621,48.897598,49.471829,22.64489,47.660301,4.61673,7.16994,3.8405,6.01684,3.92519,4.60117,2.78423,4.23954,1.77599,1.35198,1.67022,3.42706,1.25518,0.37167,1.10389,1.68121,0.93705,1.66888,0.96951,0.88591,0.46555,1.53625,0.65081,0.61329,0.42282,0.61703,0.09974,0.81562,0.32054,0.74073,0.30977,0.53942,0.25228,0.50583,0.16326,0.41476,0.28366,0.32279,0.26256,0.31008,0.10806,0.46978,0.12118,0.11988,0.12121,0.50076,0.01805,0.19655,0.06409,0.15563,0.0888,0.1779,0.14333,0.12458
"Extant","Antilopini",,,,5,"LM2","mand",4320,213.677506,90.490952,47.806091,33.5168,24.344851,45.097031,5.50082,16.000311,5.09129,3.45126,3.76101,5.71063,2.96551,6.63486,1.9787,2.84158,1.86102,4.69618,2.48725,2.99962,0.93479,1.2045,0.39021,3.02589,1.51029,0.56013,0.70662,0.76763,0.33903,1.50252,0.20739,0.26517,0.51492,0.44259,0.36028,1.14232,0.16273,0.69972,0.65532,0.49436,0.26074,0.65567,0.42098,0.56125,0.22691,0.49582,0.0798,0.55377,0.38032,0.50563,0.14526,0.02654,0.17818,0.31617,0.2532,0.43125,0.20749,0.04604,0.13683,0.25644
"Extant","Antilopini",,,,5,"LM2","mand",4324,230.096497,98.094231,38.619701,26.40967,22.72006,48.6096,3.10451,15.24023,4.86403,3.15097,2.02814,6.20164,2.69957,7.89176,2.76097,2.20321,0.97105,4.10338,2.07325,2.34399,0.72909,2.42694,1.13623,2.14307,0.83627,1.397,1.66027,0.57644,0.61881,1.70978,0.3463,0.80569,1.18311,1.218,0.21389,1.35444,0.17665,0.20869,0.36475,0.29161,0.15198,0.47332,0.27459,0.28403,0.42614,0.43329,0.20225,0.58964,0.38067,0.29571,0.38359,0.4503,0.18107,0.46175,0.20703,0.22121,0.2049,0.26978,0.1853,0.31417
"Extant","Tragelaphini",,,,6,"LM2","mand",3288,397.291901,209.600906,84.147842,73.227257,39.91581,116.8433,11.83006,22.184719,14.28451,16.014681,5.73397,5.27723,10.325831,10.41891,1.22615,1.65501,1.44154,12.70538,0.97526,0.37208,1.33189,2.66964,2.56162,5.24294,1.64746,5.48172,1.69693,3.13638,0.88444,2.69477,0.17206,1.07895,0.56398,3.06309,0.79429,0.33012,0.20127,1.3153,0.27902,1.65034,0.31884,1.46554,0.33638,0.67093,0.26386,1.10472,0.44532,0.6148,0.3086,0.04404,0.11476,0.76863,0.33809,0.98786,0.21815,0.36669,0.21062,0.56809,0.25686,0.62856
"Extant","Tragelaphini",,,,6,"LM2","mand",3292,410.781586,172.672195,60.09837,15.392,35.260819,88.637199,8.20835,40.246471,10.14366,3.99837,5.32303,9.38478,6.20392,10.62095,5.07002,9.532991,1.75585,5.1591,1.55633,9.33432,2.2775,4.93764,1.49212,7.6842,0.90284,3.12236,2.5903,1.78116,1.14968,1.46549,0.56591,1.27019,2.08973,1.14755,0.78354,0.0567,0.98328,2.52139,1.35725,0.63267,0.76439,0.42756,0.55093,0.79414,0.93519,0.49308,0.55994,0.24281,0.49461,1.0045,0.37298,0.92607,0.42522,0.4668,0.21416,0.75179,0.2547,0.14588,0.4655,0.35367
"Extant","Tragelaphini",,,,6,"LM2","mand",3299,421.339905,189.276306,83.332802,46.98756,32.85231,110.819603,13.87906,39.03516,10.77955,9.30575,0.83671,17.074881,6.37169,11.61168,1.78247,6.30663,1.57731,11.0396,2.31608,4.14362,2.21738,1.14857,0.90957,6.86643,2.96867,4.321,1.06284,1.49504,0.66072,3.65346,0.73835,1.43089,0.28714,0.95509,0.79429,1.59025,0.56869,0.54155,0.63413,1.60958,0.85756,1.00743,0.27741,1.66311,0.28934,0.97074,0.57422,1.48581,0.42774,0.79676,0.27493,0.33666,0.49583,0.19333,0.26701,0.96719,0.38858,0.4522,0.43318,0.39249
"Extant","Tragelaphini",,,,6,"LM2","mand",3306,424.28241,195.208801,80.793266,45.756859,38.689362,106.176201,4.88515,34.154572,11.49834,6.80726,1.78267,13.63949,7.50491,9.81291,1.23811,5.86451,1.29376,12.29056,2.2142,3.15577,1.23867,1.64995,0.25687,7.76167,2.55673,2.24457,1.66869,1.99625,0.69503,3.15996,1.15751,0.36149,0.31354,0.81345,0.84016,2.0528,0.34442,0.79799,0.49441,0.05727,0.72564,1.48902,0.31465,0.09155,0.10628,0.38222,0.35669,1.20255,0.30765,0.46084,0.20484,0.29698,0.14375,0.9022,0.56932,0.1781,0.25585,0.30204,0.28937,0.53143
"Extant","Tragelaphini",,,,6,"LM2","mand",3311,389.666901,199.220505,74.52861,65.018623,34.317589,104.492897,11.92134,21.995871,10.54798,12.11327,4.05453,8.54287,7.01874,12.59175,1.53687,1.48361,0.19189,10.19812,0.90656,0.2621,1.09963,3.79997,1.3683,3.87594,2.49876,4.96067,1.72054,1.76858,0.3435,2.33063,1.05622,1.3129,0.4204,2.40138,0.74335,1.4322,0.34702,0.64271,0.3517,1.37314,0.33166,1.55015,0.55114,0.4077,0.54905,0.93415,0.21216,0.96473,0.37007,0.36068,0.1847,0.57841,0.27337,0.5146,0.56488,0.41191,0.34647,0.41564,0.1642,0.58595
"Extant","Tragelaphini",,,,6,"LM2","mand",3315,397.964111,174.729904,89.081558,70.282478,39.955559,111.333901,9.6177,25.707939,5.54919,7.46437,5.97321,16.09758,7.077,13.32679,0.46488,4.65074,0.4695,9.03471,1.45702,3.05069,0.32622,4.55789,1.02579,2.9264,2.52026,3.42404,0.16891,3.02588,0.23279,1.90637,0.77716,0.91435,0.7971,2.51874,0.35831,0.79823,0.40152,0.19229,0.34187,2.2747,0.37796,0.27654,0.2656,0.75648,0.32946,1.00574,0.44805,0.70724,0.36104,0.697,0.48542,0.47585,0.19167,0.12874,0.10106,0.72813,0.37505,0.17402,0.16454,0.29021
"Extant","Tragelaphini",,,,6,"LM2","mand",3319,423.630798,187.727097,92.298637,74.403847,41.231628,111.997101,12.29846,30.30855,10.39565,8.15263,4.09207,14.59892,8.69783,13.62374,2.05922,1.39983,0.33132,11.43358,2.15944,2.25934,1.2662,1.94653,0.64756,5.11563,3.53288,4.91533,1.39063,2.46292,0.65518,2.30369,1.89805,0.6521,0.22062,2.27078,0.51787,1.45109,0.85785,0.68006,0.33444,1.3474,0.1737,1.06722,0.27794,0.47414,0.21009,0.89541,0.33364,0.23932,0.53521,0.16246,0.1575,0.67181,0.21822,0.52517,0.19945,0.28486,0.13149,0.42411,0.14914,0.23247
"Extant","Tragelaphini",,,,6,"LM2","mand",4900,327.049988,181.270401,52.339642,48.319889,25.62401,82.243019,11.1504,26.45899,8.9443,13.43373,1.7786,6.80046,9.53724,9.41085,1.35026,5.53646,1.22609,6.34035,3.23318,4.39207,1.86473,1.13645,0.70929,6.18447,1.68463,2.31569,0.52213,1.00539,0.44064,2.86736,1.03489,0.83314,0.20943,1.30219,0.86065,2.1302,0.45661,1.12665,0.02922,0.38412,0.11618,1.10915,0.50838,1.14781,0.22744,0.33561,0.43144,0.90157,0.29723,0.26004,0.08547,0.46957,0.29534,0.53812,0.31672,0.62237,0.13679,0.24219,0.20437,0.3529
"Extant","Tragelaphini",,,,6,"LM2","mand",4904,468.05069,237.278107,87.303841,74.395714,41.104698,126.121002,14.80644,25.40019,11.00277,12.28224,4.25079,12.5787,8.90088,15.76945,1.04872,1.74566,1.32927,13.09965,1.60557,2.32975,1.80605,3.79113,1.31397,4.63184,3.32137,4.09956,0.91788,4.05792,0.04662,3.24005,1.66455,1.43983,0.55149,3.28703,0.49345,0.89107,0.82385,0.52704,0.62611,1.84056,0.40153,0.57249,0.5543,0.66563,0.63567,1.42605,0.64,0.59427,0.64975,0.52271,0.18926,1.00692,0.56738,0.3143,0.24549,0.85811,0.07652,0.38673,0.3561,0.22414
"Extant","Tragelaphini",,,,6,"LM2","mand",4909,373.052002,193.3591,70.648232,71.827377,38.439411,98.069794,10.95658,12.9854,11.7651,14.21454,7.36181,3.05072,5.58375,9.83297,5.1382,1.85558,2.1027,10.39146,3.06659,2.11057,2.42272,0.69646,1.62282,3.6095,3.27986,1.53427,2.98169,0.98419,0.56216,3.12062,1.50483,1.1479,0.88975,1.57916,0.90896,0.99332,0.96968,0.55465,0.62088,1.46109,0.67163,0.80348,0.38153,0.07617,0.07819,1.36454,0.38585,0.37531,0.4032,0.41646,0.23586,1.21275,0.55067,0.18063,0.23495,0.36713,0.32035,0.48499,0.09797,0.13795
