,"Tribe",,,,"Species","Tooth type","Max/mand","Index","Amplitudes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Extant","Antilopini",,,,5,"UM1","max",3178,176.104797,142.210205,41.256222,50.256458,31.40637,40.329979,10.615151,16.064119,6.20463,13.69607,8.24321,3.97259,4.2288,6.26911,2.02903,3.08984,2.83691,4.15608,0.67632,1.4677,0.64222,1.63476,0.90319,0.86211,0.80997,1.74405,0.90102,1.56509,0.53367,1.425,0.1766,0.84347,0.52049,1.4657,0.7224,0.87713,0.1406,0.72628,0.63536,0.74407,0.55802,0.28479,0.27458,0.76434,0.38856,0.28642,0.29532,0.43429,0.22011,0.1313,0.14661,0.54618,0.05765,0.18971,0.03578,0.55718,0.11945,0.14075,0.1494,0.3039
"Extant","Antilopini",,,,5,"UM1","max",3182,183.659302,164.743393,25.71423,30.885229,38.683781,34.154572,12.61087,11.94012,12.57012,13.69535,8.99565,8.32188,6.09553,4.48495,2.9929,7.4688,3.06758,4.02476,0.48612,3.05166,1.92328,1.05769,1.73742,1.65323,0.21609,1.2562,0.44137,1.93911,1.23115,1.52448,0.71841,2.04688,1.17825,1.11841,0.42993,0.99568,0.40553,0.07298,0.66151,0.6232,0.31603,0.58935,0.46382,0.55556,0.20613,0.28374,0.24221,0.53263,0.27258,0.30979,0.2913,0.3202,0.1489,0.08138,0.18439,0.37592,0.13041,0.34344,0.11941,0.43273
"Extant","Antilopini",,,,5,"UM1","max",3186,176.460907,129.502304,30.700291,30.44763,22.06506,45.815891,5.34928,16.70956,11.42704,5.39163,3.44448,11.68293,2.59427,3.71681,0.01575,3.92066,0.55152,3.8899,1.11678,1.57553,0.22116,1.23649,0.59149,3.19038,0.30375,1.60751,0.74957,2.76536,0.89443,0.78825,0.59327,0.74113,0.53195,1.47502,0.56058,0.36153,0.95039,0.13076,0.3539,1.08411,0.4905,0.35133,0.38523,0.63041,0.5813,0.43988,0.41169,0.16865,0.3262,0.5375,0.10324,0.13828,0.20871,0.15028,0.08104,0.47506,0.16869,0.11019,0.12316,0.41519
"Extant","Antilopini",,,,5,"UM1","max",4189,187.590302,131.473999,24.65872,24.23538,21.856541,40.990479,2.78283,21.938629,12.81336,3.91274,2.38648,13.50592,3.63826,3.52204,2.28918,3.16379,1.12295,4.92112,1.5235,1.37041,1.28587,1.18055,1.20361,4.19447,0.49463,0.99111,0.76524,1.33176,1.32225,1.49955,0.65368,0.49221,0.4168,0.61041,0.47446,1.20944,0.77797,0.81515,0.18427,1.05042,0.42923,0.3892,0.18196,0.08807,0.42425,0.63691,0.14354,0.1726,0.34872,0.15277,0.04987,0.30514,0.04079,0.20715,0.08223,0.10327,0.19987,0.32878,0.22794,0.11712
"Extant","Antilopini",,,,5,"UM1","max",4193,184.117096,139.019806,28.36128,36.349861,21.479931,47.91951,10.17195,14.65444,10.01817,8.92776,4.65519,10.77057,4.53659,5.96698,1.79225,4.00459,0.49365,4.63524,1.8841,1.68344,0.69508,3.37986,0.65105,1.18739,0.10958,2.05609,0.42331,1.75459,0.59413,1.27525,0.71465,0.16346,0.95584,1.16414,1.21293,1.08832,0.65849,0.96654,0.35241,0.15857,0.28931,0.63503,0.13405,0.31518,0.48668,0.75981,0.43527,0.2923,0.45718,0.33812,0.35797,0.46058,0.31011,0.23192,0.22832,0.08561,0.16533,0.38958,0.08561,0.1958
"Extant","Antilopini",,,,5,"UM1","max",4199,193.320206,134.7397,30.252649,31.27945,21.13965,49.547661,6.91374,17.710751,12.34955,2.17968,5.58859,14.90701,3.5099,4.37262,2.83871,4.64148,1.18144,4.81127,2.0182,2.84277,0.85954,1.86586,1.48693,2.88673,0.45915,1.21219,0.2456,2.00866,1.1343,0.59603,0.87321,1.02733,1.06183,1.9025,0.58892,0.47134,0.69548,0.57369,0.25717,0.94438,0.09244,0.27886,0.43911,0.74865,0.62102,0.30626,0.60188,0.15298,0.23188,0.24679,0.25076,0.44206,0.07064,0.28057,0.04038,0.3691,0.23936,0.1584,0.3148,0.22362
"Extant","Antilopini",,,,5,"UM1","max",4203,186.156204,144.460693,38.884769,37.953331,29.89484,40.365372,13.03276,9.88829,12.69496,10.70213,6.40123,7.61146,2.97903,3.87779,2.71109,4.65927,2.19858,3.12368,0.38098,2.60237,0.48816,2.62197,0.6982,1.74694,0.64482,1.71352,0.13708,1.96288,0.34841,1.20318,0.51803,1.16992,0.6624,1.25286,0.1249,0.78864,0.71735,1.20504,0.51285,0.1631,0.66742,0.36449,0.43497,0.9022,0.07575,0.38078,0.2097,0.31376,0.11465,0.2731,0.40154,0.13326,0.26321,0.50856,0.14141,0.13644,0.28788,0.13787,0.14965,0.39256
"Extant","Antilopini",,,,5,"UM1","max",4207,180.685394,134.776794,39.397121,43.676231,24.74201,44.891289,10.7018,15.60128,12.21317,10.82523,6.62662,6.75793,4.56498,5.25159,2.28987,1.74537,1.63826,4.97692,1.70214,2.54671,2.60464,2.93565,1.12171,2.02574,0.78233,2.11566,0.46548,0.31759,1.03901,1.57949,0.81392,0.92077,0.95732,1.51425,1.35766,0.34647,0.19105,1.06815,0.36549,0.48105,0.0638,0.69694,0.17314,0.49238,0.42698,0.67487,0.70104,0.41723,0.34466,0.31613,0.32688,0.26318,0.1233,0.54267,0.21004,0.05899,0.21642,0.25796,0.21428,0.36816
"Extant","Antilopini",,,,5,"UM1","max",4211,171.544296,139.288193,26.466419,32.57505,19.73802,41.991211,8.05281,14.3014,12.76702,9.66287,5.20843,9.25917,3.1193,3.84297,0.88988,4.04088,1.14028,3.45529,0.17095,1.52176,0.37144,2.32045,1.22239,2.34947,0.54099,1.83175,0.09753,1.26163,0.98904,0.95233,1.05146,0.29171,0.50633,1.61569,0.97964,0.13191,0.46821,0.82173,0.45483,0.86553,0.17614,0.80122,0.30086,0.63416,0.19342,0.42397,0.24093,0.3637,0.58306,0.43384,0.47217,0.0412,0.23472,0.19449,0.28318,0.49831,0.22697,0.37979,0.12802,0.19708
"Extant","Antilopini",,,,5,"UM1","max",4215,194.877304,139.177795,30.078211,31.384821,19.93523,48.091721,7.98338,16.61668,13.26391,6.88522,4.0263,10.91039,3.5669,6.45391,3.00991,1.42186,0.81156,5.74382,0.96381,2.47451,2.11023,2.30416,1.11485,2.89006,0.36803,1.80733,0.43766,0.96344,0.60241,1.8323,0.84674,0.86394,0.75732,1.26441,0.85021,0.17449,0.36417,0.78809,0.38735,0.4743,0.13672,0.53621,0.08766,0.38629,0.54331,0.56424,0.40465,0.24052,0.18298,0.31263,0.16133,0.50944,0.13165,0.33211,0.13762,0.22816,0.16788,0.29033,0.22018,0.2911
"Extant","Antilopini",,,,5,"UM1","max",4219,216.597397,142.494202,25.41353,18.624439,25.267151,40.844082,0.80613,24.88772,13.06775,1.29487,1.59552,12.476811,2.91734,2.44399,2.64757,3.50337,2.60577,1.52409,1.46929,4.64503,2.16232,3.7181,1.06023,4.0396,0.31633,0.46366,0.61316,2.1604,1.56832,0.89958,0.3932,1.94687,1.32547,1.20447,0.72386,1.41103,0.52744,0.51227,0.44758,0.62093,0.65103,0.37324,0.4683,0.45529,0.4657,0.75073,0.52107,0.48339,0.24046,0.60473,0.2266,0.52241,0.13807,0.3813,0.38166,0.41718,0.2108,0.17158,0.12539,0.09234
"Extant","Antilopini",,,,5,"UM1","max",4223,191.722702,137.1996,29.88397,38.531551,23.617781,45.23296,8.14097,19.133381,11.55526,0.89811,4.95504,12.58888,1.92204,4.86827,2.0849,3.87495,0.22877,4.59166,1.96515,1.69098,0.94684,0.87282,1.21461,3.73072,0.76483,1.43135,0.47774,2.05287,0.86898,1.64915,0.38646,0.81124,0.51274,1.57792,0.97283,0.85879,1.21206,0.83203,0.35621,1.30742,0.32679,0.19607,0.62718,0.17411,0.52498,0.77732,0.22442,0.20104,0.41673,0.28342,0.40944,0.62436,0.32718,0.158,0.037,0.44012,0.27521,0.23014,0.11312,0.25853
"Extant","Antilopini",,,,5,"UM1","max",4227,175.361801,148.237503,26.213181,40.469891,22.38616,45.53141,13.66494,11.39235,11.45566,11.22271,6.12651,8.50897,4.24252,5.6154,3.0625,5.99048,0.84762,3.59174,0.60144,2.80405,0.419,1.76352,0.80838,1.2432,1.05999,1.44676,0.70412,1.01302,1.25536,1.8694,0.24615,1.50502,1.01713,1.40427,0.15622,0.57012,0.53118,0.77924,0.89818,0.25075,0.39795,0.3761,0.38285,0.47568,0.44163,0.32528,0.25499,0.5654,0.41013,0.57255,0.27706,0.32353,0.2343,0.44578,0.21552,0.13793,0.14261,0.14905,0.21132,0.30849
"Extant","Antilopini",,,,5,"UM1","max",4230,198.310593,136.705307,20.37039,17.194811,19.56472,41.43428,4.40144,20.890459,14.594791,2.36076,0.76079,13.12654,1.85214,2.39112,2.15949,2.15189,2.48914,4.23499,1.76439,2.46719,0.81132,2.34333,2.08758,4.89276,0.25873,1.09245,0.95628,1.05739,0.74042,1.71318,0.72114,0.31783,0.90245,0.72609,0.89093,1.33515,0.6178,0.90747,0.51136,0.46948,0.36773,0.40391,0.6079,0.4358,0.20662,0.29104,0.57356,0.47379,0.3904,0.23652,0.34595,0.52782,0.12731,0.12089,0.20609,0.1446,0.0931,0.35764,0.14953,0.17439
"Extant","Antilopini",,,,5,"UM1","max",4234,200.206894,129.488495,29.32456,23.50415,24.20084,42.199162,3.39467,22.589491,11.82902,2.27147,5.02864,14.03761,1.92653,2.58662,2.24629,1.82103,1.03727,1.86269,2.88992,2.33677,0.83181,1.86029,1.64083,4.67018,1.36648,0.67217,0.24007,1.38405,0.27898,1.07784,0.55659,0.49046,0.80933,0.35969,0.65653,1.39236,0.90448,0.84306,0.23045,0.65925,0.11613,0.69649,0.43492,0.22267,0.32623,0.37974,0.72879,0.56491,0.41448,0.13954,0.14601,0.35107,0.19805,0.41497,0.1071,0.08493,0.18604,0.24639,0.3833,0.30802
"Extant","Antilopini",,,,5,"UM1","max",4238,182.470703,130.457504,20.70883,19.141991,21.33003,39.472118,4.00263,17.810511,12.62206,0.96733,2.5091,12.70508,1.85222,3.97859,1.86129,3.62287,1.02009,4.23772,1.77414,1.98376,0.85629,0.86839,1.21221,3.39844,0.87773,0.75509,0.94738,1.05788,0.422,1.63256,0.58301,0.65474,0.59617,0.78795,0.69771,1.37796,0.97664,0.58927,0.46396,0.83122,0.34572,0.4073,0.43642,0.17162,0.35934,0.55822,0.41453,0.24955,0.47636,0.07733,0.29595,0.38025,0.14499,0.14111,0.22937,0.03334,0.14856,0.41798,0.34868,0.057
"Extant","Tragelaphini",,,,6,"UM1","max",3237,365.510895,245.829697,40.923241,27.73971,30.94742,87.248772,19.505171,43.534821,17.964979,31.1677,6.98368,22.726761,5.39164,11.44952,0.95886,7.21134,3.85648,5.11741,3.16962,3.24028,1.86965,7.98987,1.57455,2.54864,0.64362,5.41148,1.91249,4.50681,2.85851,1.43402,1.61996,2.21665,1.18578,1.35285,0.79509,1.43197,0.85644,0.37655,1.2371,1.90978,0.83372,0.89168,0.94849,0.88266,0.11971,0.46584,0.30592,0.75881,0.22129,0.38096,0.32614,0.33394,0.40413,0.52475,0.80857,0.45355,0.26213,0.29436,0.14905,0.20772
"Extant","Tragelaphini",,,,6,"UM1","max",3241,367.4758,272.532105,29.19182,11.24269,22.73073,67.38076,20.310961,40.192108,22.20722,16.371691,6.12659,25.01066,3.14955,7.8299,1.01473,2.40243,4.85342,5.42434,4.18284,4.72191,0.21158,6.8081,0.95458,6.03906,0.26242,3.58068,1.51604,1.23414,3.56067,4.02346,2.035,1.0275,0.30561,1.80872,0.5796,1.17923,0.46233,1.99257,1.48751,0.76792,0.99012,1.05244,0.28385,0.43605,0.30054,0.24777,0.36239,0.5393,0.65808,0.65244,0.66932,0.46903,0.17652,0.39033,0.14562,0.50893,0.13258,0.24102,0.36227,0.19788
"Extant","Tragelaphini",,,,6,"UM1","max",3245,381.813812,299.416596,23.339121,17.2512,27.13752,80.40979,25.689079,34.48386,24.22226,28.539881,6.60453,24.59737,6.36691,11.54372,1.88858,3.5225,2.47423,8.43604,5.8359,3.52837,2.69242,7.37208,0.44289,2.81926,0.31259,3.29154,1.49693,2.9474,3.16973,3.68506,2.26842,2.41142,1.73361,1.98088,0.39039,1.03348,1.27035,2.18344,0.25483,1.30302,1.79015,0.24737,0.83473,0.97305,1.11009,0.32708,0.39234,0.27886,0.25137,0.15797,0.18723,0.52867,0.8495,0.2436,0.28567,0.28486,0.48855,0.89984,0.4108,0.47061
"Extant","Tragelaphini",,,,6,"UM1","max",3249,337.909088,251.246002,45.892632,18.68585,13.6474,74.443901,23.48518,36.580071,27.59786,23.34746,1.07645,18.094959,7.24216,10.2469,5.56029,3.72399,4.47495,5.43659,6.20691,2.10721,1.97754,5.48391,1.26487,3.24124,0.83693,4.53,0.56209,2.76979,2.1173,2.24205,2.56094,3.08868,1.94172,0.91467,0.5696,0.9018,0.6449,1.23224,0.11287,0.86396,1.53458,0.87569,1.16914,1.44213,0.47363,0.13705,0.07384,0.16809,0.36662,0.5109,0.47326,0.77543,0.85854,0.39246,0.35166,0.49056,0.48421,0.25101,0.58603,0.41851
"Extant","Tragelaphini",,,,6,"UM1","max",3253,359.411896,293.161804,36.701092,34.079449,34.44804,81.525589,32.96677,26.807461,21.26613,35.554649,9.67224,19.874889,8.77836,11.99232,5.73626,5.12136,2.67342,6.97963,2.90913,6.40905,2.00206,6.47904,0.72889,1.52718,1.33684,3.80426,0.23658,3.73394,1.17007,2.21917,2.57767,4.61592,2.67826,0.47737,0.33917,1.60798,1.40422,0.82014,1.69947,1.00921,0.51238,0.63688,0.65813,1.69723,0.84299,0.77072,0.80415,0.32575,0.54807,1.07598,0.84742,0.12448,0.23006,0.74625,0.30378,0.53188,0.54053,0.57646,0.42545,0.44084
"Extant","Tragelaphini",,,,6,"UM1","max",3257,318.532715,279.681885,40.190788,13.78715,20.163811,72.797363,32.178791,11.38395,21.28026,33.693989,2.44221,14.77867,7.53849,12.01274,5.68391,2.92958,2.82781,5.7371,5.81663,7.10378,1.62235,5.25165,1.64832,1.87204,3.36146,1.79008,0.82615,2.91426,0.93937,0.46253,1.23032,3.5996,1.74966,1.19904,0.32462,1.34508,1.06707,0.99845,1.63367,0.55251,1.22814,0.12875,1.11083,0.82842,0.60174,0.47585,0.20018,0.92143,0.35597,0.72366,0.35184,0.20112,0.16852,0.94216,0.63689,0.55022,0.18975,0.15691,0.30233,0.24434
"Extant","Tragelaphini",,,,6,"UM1","max",3261,356.143494,294.535706,12.9201,28.61805,53.835911,25.970591,13.59569,9.26892,31.26549,23.025181,11.58008,7.47719,6.87691,8.90042,8.77184,3.319,5.38713,2.07675,2.60982,1.21216,5.22595,1.13975,2.69182,0.44658,4.06333,2.22201,1.00436,2.16326,1.84877,1.23022,1.88109,0.86127,1.33144,0.83599,2.01581,1.28032,0.23711,0.11387,1.82753,0.27775,0.95385,1.16365,1.22987,0.51014,0.42634,0.88733,0.17879,0.56097,0.62523,0.18466,0.81549,0.65868,0.85444,0.55405,0.40457,0.37903,0.34146,0.3001,0.51247,0.40697
"Extant","Tragelaphini",,,,6,"UM1","max",3265,378.798187,300.014893,36.76432,47.627811,46.4146,92.132477,18.39394,26.558241,24.18458,32.09692,9.42978,20.819099,10.59154,14.89423,3.99924,4.2844,3.01572,6.90904,2.28862,2.94303,2.34127,6.97486,0.31134,2.64979,1.16621,6.29849,0.67409,2.06814,1.92535,2.83915,2.34369,1.95145,2.54065,1.34865,2.232,2.10394,1.04874,1.1277,0.69444,0.9656,0.26815,1.95266,0.46767,0.64697,0.4752,0.87038,1.17455,0.84364,0.95898,0.21732,0.50233,0.60991,0.27931,0.3467,0.62762,0.57899,0.15087,0.53219,0.18788,0.41968
"Extant","Tragelaphini",,,,6,"UM1","max",3269,403.509705,273.802307,62.426041,36.28384,39.7057,110.2537,20.407009,49.653622,28.875469,23.290649,1.2217,30.56856,5.7895,12.34489,2.05813,4.79674,2.79478,7.50623,6.43187,2.72508,2.24015,8.40368,1.42389,7.56579,1.63442,7.43483,1.36658,1.0677,3.33486,2.4513,3.73415,3.91029,1.51533,1.43904,1.61264,0.43958,0.757,2.60374,1.55759,0.53385,1.22446,1.18958,0.81979,0.98269,0.46134,0.84115,0.4337,0.51681,0.21674,0.64537,0.43703,0.717,0.84509,0.52678,0.45586,0.75971,0.14571,0.71193,0.305,0.4466
"Extant","Tragelaphini",,,,6,"UM1","max",3275,340.588196,309.78949,33.34351,23.044121,63.8573,27.65572,30.72979,4.8239,23.16065,28.047079,18.90415,11.47852,1.75914,7.81649,8.06493,1.05985,6.28645,1.87284,4.4955,6.01549,5.24361,4.24363,3.35712,3.0538,2.67485,1.32256,2.38742,1.66014,2.6783,0.69579,1.12361,0.86987,2.24063,1.76444,1.20744,1.84982,1.67467,0.6368,0.25002,0.99787,1.05042,0.55385,1.40961,0.87763,1.42697,0.78348,0.93712,0.48279,0.48661,0.35479,0.775,0.20739,0.28427,0.12452,0.32363,0.37503,0.59634,0.30594,0.4718,0.48618
"Extant","Tragelaphini",,,,6,"UM1","max",3278,368.964905,284.370606,50.51894,32.91069,32.194809,90.993652,24.092899,33.651218,21.90613,32.43549,7.78806,21.37549,10.14057,10.12471,1.49516,3.5706,2.51991,7.37289,6.80679,6.18815,1.88482,7.29264,0.14593,3.836,2.68561,6.43806,0.19034,2.29272,3.22719,1.59235,2.86339,4.216,2.0305,1.24451,0.70218,0.38886,0.9019,0.95077,0.43981,1.09083,0.47438,0.91706,0.47435,1.68088,1.17168,0.51281,0.2589,0.56682,0.55726,0.88059,0.6873,0.24941,0.51671,0.43175,0.69882,0.04802,0.8377,0.59459,0.45144,0.32464
"Extant","Tragelaphini",,,,6,"UM1","max",3282,301.812408,277.047394,26.19754,26.717119,66.63501,54.347481,16.605511,15.12116,20.24408,33.085671,15.52054,3.21497,6.21505,8.61013,0.85534,8.33324,4.08045,6.01885,7.93755,8.46914,4.47087,3.76004,4.87724,1.96061,4.19448,0.38925,3.32028,3.16355,4.24123,1.52746,1.49345,1.61296,2.21902,0.9141,0.84686,1.24514,1.43389,1.20951,1.20004,0.25202,0.39367,0.84383,1.55483,0.59838,1.29979,0.12383,1.09156,0.5402,0.84033,0.50288,0.38769,0.15237,0.36481,0.50568,0.36144,0.5756,0.21205,0.32994,0.30821,0.29071
"Extant","Tragelaphini",,,,6,"UM1","max",3285,364.035095,271.226105,54.69997,19.153191,24.753531,90.465813,21.765381,40.934101,26.963539,30.055479,5.85613,21.04352,6.45388,13.55893,4.77795,8.40154,4.88466,8.34103,3.81269,5.50245,1.21521,5.88046,0.69495,1.93738,0.29583,5.97542,2.07615,2.58613,2.98772,1.20125,2.77956,4.10054,1.13001,0.93374,1.72623,0.45521,1.4548,1.05002,1.57278,1.20229,0.90165,1.33492,0.54959,1.61212,0.41114,0.70558,1.03812,0.65327,0.95397,1.28389,0.42565,0.17854,0.24267,0.95196,0.29706,0.51804,0.17776,0.58296,0.61636,0.47118
"Extant","Tragelaphini",,,,6,"UM1","max",4855,371.430115,303.492615,37.228272,40.24287,61.366612,48.213261,21.210501,14.90419,29.700131,31.38929,4.43643,9.85712,4.95101,9.49505,4.47783,0.85179,6.20545,5.05936,0.57616,1.41234,3.49847,3.19822,0.65802,1.75475,2.13456,3.27382,1.15587,0.7774,1.14338,2.25955,1.20628,0.13729,1.80882,1.44866,0.41419,1.21941,1.21309,0.65877,1.19549,1.41603,0.60489,0.67761,0.70021,0.98447,0.6468,0.14376,0.72442,0.72427,0.4472,0.42873,0.3439,0.5938,0.72621,0.12228,0.42688,0.53575,0.34653,0.0747,0.43416,0.36789
"Extant","Tragelaphini",,,,6,"UM1","max",4859,342.072601,302.176697,58.565319,76.296127,51.07085,91.106377,28.203659,19.21718,16.895781,34.688599,9.92605,1.99026,3.9798,5.85826,2.97364,7.29479,7.74586,7.51946,1.96206,7.01946,3.80662,7.34419,2.3346,3.02101,1.48089,2.25986,1.29981,1.66991,3.17126,2.39033,0.66425,2.29323,0.23946,1.77608,0.0713,1.70237,0.99213,0.43624,0.36093,0.10872,1.37249,1.18897,1.12334,0.6462,0.76263,0.82374,1.02407,0.89338,0.95946,0.34339,0.62166,0.51577,1.00732,0.24914,0.0632,0.36182,0.2112,0.31212,0.66776,0.60108
"Extant","Tragelaphini",,,,6,"UM1","max",4863,374.672394,354.007813,22.767361,37.143601,49.808941,71.754829,24.96767,8.34927,19.61421,40.1618,14.20085,6.4795,5.49487,9.79754,4.84559,4.75709,6.42171,5.30613,4.63277,7.78137,1.28384,5.50622,2.07533,3.51516,1.33908,3.14573,0.54586,2.72454,0.67253,0.80835,0.85709,3.90941,1.4018,1.95551,1.73631,1.63814,1.6074,0.62892,0.96087,0.2642,2.28641,0.8855,1.43929,0.3235,0.30829,0.46437,0.63021,0.62501,0.55118,0.44775,0.30406,0.58398,0.17999,0.20287,0.96014,0.28012,0.46522,0.25919,0.3473,0.17786
"Extant","Tragelaphini",,,,6,"UM1","max",4867,325.176605,276.224396,59.815102,59.4319,70.932427,55.360828,26.8995,12.60799,22.37965,33.359589,7.12642,5.47717,5.95652,4.83782,3.64283,1.59913,4.3352,4.70342,0.9395,3.08455,6.35639,4.62464,1.5892,1.78994,2.76334,5.04807,1.14454,0.80266,1.66847,0.44927,1.09697,1.0969,2.20343,1.17493,1.09325,2.29766,0.63242,0.87738,2.00679,0.56581,0.72653,0.25738,0.16347,1.01641,1.13792,1.0205,0.96289,0.4988,1.36667,0.60463,0.25141,0.22314,0.57415,0.58186,0.6772,0.17292,0.11358,0.30285,0.67305,0.2201
"Extant","Tragelaphini",,,,6,"UM1","max",4871,404.304108,329.760193,45.027458,30.390011,35.59351,94.265442,17.02886,34.093552,28.157311,31.70789,9.30474,29.34593,7.275,13.25684,2.43721,4.92782,2.93739,8.90443,4.14543,3.28855,0.23205,5.56397,2.70759,5.33642,1.14456,5.45148,0.44753,2.19327,1.28612,2.60893,3.09238,3.33674,1.90752,1.94653,2.23821,1.24784,0.29702,1.9469,1.05427,0.79345,0.46193,1.63685,0.7114,0.9175,1.32416,0.32147,0.50436,0.77715,0.23711,0.38655,0.38237,0.15042,0.28711,0.6102,0.405,0.48129,0.3748,0.22732,0.4775,0.58685
"Extant","Tragelaphini",,,,6,"UM1","max",4874,344.955902,290.667908,31.785801,28.81262,37.329552,78.018181,25.44278,26.352261,14.20567,34.663609,16.86587,20.33012,6.54826,14.62929,5.28614,1.32373,4.45618,7.00724,3.25948,5.30215,2.06331,5.5094,2.24754,1.80555,0.59302,2.866,1.64515,1.76461,1.51744,1.80599,2.96571,3.91171,2.35078,1.32101,0.98758,1.37474,1.24569,1.45715,1.34352,0.87852,1.36792,0.53489,0.69279,0.92821,1.84432,0.68695,0.28495,0.76219,0.25365,0.2897,0.84609,0.31502,0.21284,0.22126,0.62156,0.42253,0.76931,0.24699,0.34527,0.22443
"Extant","Tragelaphini",,,,6,"UM1","max",4878,343.89209,285.214386,47.180401,50.130081,45.650662,85.522697,19.55998,25.52519,27.24408,29.840759,6.33995,18.02919,4.39727,11.4774,2.21977,4.45505,1.97423,6.52236,2.56204,2.50628,1.51157,6.69778,1.80553,4.42192,0.68326,5.74446,1.24375,1.96464,1.51888,0.62545,3.29556,1.6011,1.17111,0.95907,1.0314,0.32976,0.60726,2.36237,1.52496,1.15284,0.74632,1.84031,1.04466,0.82001,0.71784,0.49998,0.91549,1.11497,0.94475,0.0239,0.9057,0.14217,0.68261,0.7784,0.37098,0.182,0.139,0.42061,0.43782,0.34461
"Extant","Tragelaphini",,,,6,"UM1","max",4882,329.388092,261.164612,45.558979,11.91189,28.46069,81.29184,13.32596,37.364792,24.56181,19.7057,1.48954,26.638451,2.01076,8.62821,1.57144,3.37236,3.07627,4.99559,4.97521,2.9762,2.31661,5.81041,0.38864,5.96171,0.73286,3.26906,2.04511,1.31696,1.71575,4.32176,2.16456,2.43038,0.89906,1.53282,1.44041,1.3948,0.40678,1.87505,0.93721,0.27847,1.14464,0.56478,0.45409,0.92005,0.77834,0.43539,0.6903,0.62908,0.48714,0.4434,0.17796,0.67024,0.42684,0.23375,0.46755,0.51386,0.47024,0.58085,0.16946,0.21148
"Extant","Tragelaphini",,,,6,"UM1","max",4886,333.926086,224.440994,60.77301,41.185249,31.41749,83.75428,11.84841,38.005192,19.89006,13.251,1.95109,13.69194,5.47041,7.09854,1.42576,6.50942,3.46435,9.46191,2.60828,2.45653,1.88934,7.59426,1.44451,4.71054,1.03957,3.29696,1.4522,2.73873,1.44764,3.05122,1.92364,2.71129,1.07255,1.27783,0.21202,0.8512,1.18479,1.17045,0.67353,1.01898,1.03513,1.03075,0.69761,1.41447,0.62066,0.29117,0.05529,0.19965,0.57556,0.66462,0.20427,0.45944,0.85849,0.32753,0.06022,0.6979,0.32197,0.42639,0.2787,0.37471
"Extant","Tragelaphini",,,,6,"UM1","max",4889,284.554901,281.77179,70.034653,76.747032,74.117889,67.23674,35.223148,14.33353,16.98201,28.495529,6.78034,10.1787,1.63239,7.18393,3.28175,4.53121,5.78162,4.26308,5.69429,1.23623,6.63806,6.87425,0.73414,3.07544,3.77993,4.11598,1.97607,1.19168,1.33042,1.17711,1.96796,0.63012,0.21295,0.72825,0.6938,1.86077,0.83127,1.36308,1.02979,1.42114,0.43734,1.50742,1.32942,0.53753,0.62143,0.40939,0.62991,1.17175,1.06079,0.7519,1.48899,0.51617,0.58458,0.1694,0.51407,0.11744,0.8529,0.49805,0.73635,0.10392
"Extant","Tragelaphini",,,,6,"UM1","max",4893,333.0625,297.611786,36.806271,20.71563,30.18025,71.165482,15.1771,22.65814,21.426661,28.360769,9.70638,14.80866,2.65708,6.22674,5.86097,3.63499,5.20997,7.64771,2.1986,5.93839,2.38146,6.71619,2.89883,1.32587,0.25747,1.6869,0.96462,2.29471,0.43169,3.56176,1.48578,2.09526,1.20501,2.89045,1.43018,0.90289,1.48761,0.35299,1.0451,1.42316,1.1519,0.16731,0.77132,0.19846,0.20051,1.21766,0.24364,0.42653,0.44518,0.59892,0.72073,0.68667,0.52892,0.38146,0.56176,0.52064,0.34723,0.4101,0.26599,0.1412
"Extant","Tragelaphini",,,,6,"UM1","max",4897,303.757385,252.569199,29.82975,28.151011,28.1423,79.341087,23.60187,26.800449,22.87142,24.48024,5.896,15.30855,9.40286,9.23498,1.53074,3.41486,2.58998,8.64557,5.00145,4.38085,0.95965,6.62655,1.51713,3.9356,0.86418,3.588,0.94336,0.7649,0.77546,2.28786,4.01488,2.13064,1.33395,0.64006,0.80236,0.99854,1.64933,0.86768,0.86131,0.26098,0.89397,0.16241,0.90026,0.961,0.76647,0.36932,0.34586,0.37817,0.9173,0.55274,0.15563,0.30541,0.20281,0.23265,0.2737,0.44457,0.44929,0.33663,0.5079,0.31662
"Extant","Tragelaphini",,,,6,"UM1","max",7361,369.023407,296.569305,40.574348,41.946621,38.531681,81.16954,15.67548,22.6178,19.441099,29.568451,10.23044,15.44324,7.66628,12.92075,1.9711,2.8504,1.19464,5.96534,1.10279,3.13168,1.15856,4.55963,1.06139,1.62586,2.1591,5.62184,1.7758,0.62871,0.27712,2.96283,1.76837,2.32689,1.66686,1.25972,1.36478,2.27332,0.84191,0.96219,0.83485,1.83757,0.26196,1.18533,0.43085,1.07669,1.18606,0.23377,0.98908,1.19331,0.87103,0.71796,0.43888,0.57802,0.4212,0.24431,0.37792,0.6985,0.16353,0.09767,0.21281,0.31637
